#{"t_start": 1770566283.4226465, "env_id": "AdroitHandRelocate-v1"}
r,l,t
38.436835,100,1038.485943
176.31344,100,1039.348132
178.509608,100,1040.16524
-451.749838,100,1040.975044
57.103381,100,1041.753688
194.329592,100,1042.594225
-17.207553,100,1043.450642
61.326377,100,1044.374805
173.629435,100,1045.275349
11.469074,100,1046.20122
16.185385,100,1047.118008
-192.0882,100,1048.082433
122.218528,100,1049.019397
-68.594292,100,1049.949719
-67.024574,100,1050.86696
-91.206167,100,1051.814053
184.472194,100,1052.722036
-473.797669,100,1053.596661
142.392045,100,1054.50999
-99.933858,100,1055.394053
-423.411767,100,1056.310036
29.960913,100,1057.189708
28.557478,100,1058.105329
21.268423,100,1058.997632
58.862269,100,1059.875332
3.304637,100,1060.745044
-418.261434,100,1061.613243
-36.014275,100,1062.51019
195.14534,100,1063.428069
170.191775,100,1064.875777
101.473696,100,1065.82739
160.629271,100,1066.751381
172.901277,100,1067.720252
163.654232,100,1068.632418
111.759028,100,1069.550659
91.787465,100,1070.449864
220.626988,100,1071.370087
37.895415,100,1072.242032
10.669606,100,1073.049297
150.025787,100,1073.868888
102.538993,100,1074.636144
-50.325188,100,1075.443161
141.891565,100,1076.265448
49.588213,100,1077.110169
2.058455,100,1078.050858
-189.671535,100,1078.845983
89.423483,100,1079.632967
-82.098668,100,1080.474877
103.22495,100,1081.340388
137.111916,100,1082.186178
25.067407,100,1082.974234
14.756301,100,1083.777705
112.235444,100,1084.571629
142.861121,100,1085.37568
-477.687653,100,1086.245906
-70.452483,100,1087.067998
52.454214,100,1087.870498
-0.958327,100,1088.760744
-493.803157,100,1089.590527
123.122823,100,1090.477095
122.334353,100,1091.298356
135.129856,100,1092.096771
82.562065,100,1092.927301
-62.523078,100,1093.754223
82.125502,100,1094.629138
151.686943,100,1095.404191
54.418466,100,1096.210181
157.584889,100,1097.104099
185.765039,100,1097.927819
-29.023307,100,1098.746484
-39.205995,100,1099.536558
113.488416,100,1100.349118
49.805907,100,1101.145295
116.176569,100,1101.969527
-421.814998,100,1102.793207
42.394873,100,1103.588658
86.483265,100,1104.383881
130.245221,100,1105.21601
94.092907,100,1106.010275
121.837303,100,1107.461866
135.110804,100,1108.348156
35.433989,100,1109.16417
58.507658,100,1110.073509
131.734532,100,1111.013574
66.044204,100,1111.892623
146.413708,100,1112.731677
15.592668,100,1113.605918
115.419924,100,1114.432329
145.121455,100,1115.307695
33.535406,100,1116.164253
128.842501,100,1117.128699
46.568894,100,1117.946621
-160.902975,100,1118.726139
157.581241,100,1119.51914
79.679404,100,1120.349201
95.292242,100,1121.202554
9.155741,100,1122.00404
-119.221708,100,1122.892048
-236.163839,100,1123.762896
51.39833,100,1124.744055
47.190357,100,1125.704144
-51.663751,100,1126.623118
-394.204323,100,1127.568655
124.746638,100,1128.48863
-10.072745,100,1129.446114
140.013824,100,1130.431574
43.126781,100,1131.384575
157.84534,100,1132.358808
44.456569,100,1133.254143
-17.416749,100,1134.139002
96.53825,100,1135.000138
62.193631,100,1135.855141
57.901311,100,1136.714512
-109.469758,100,1137.673199
82.896147,100,1138.554783
115.918419,100,1139.456328
170.763067,100,1140.325161
