#{"t_start": 1770585407.0542212, "env_id": "AdroitHandRelocate-v1"}
r,l,t
155.197242,100,525.282441
-436.609316,100,526.214892
-499.502365,100,527.203289
102.213191,100,528.193117
121.06193,100,529.137965
187.334512,100,530.088087
152.495054,100,531.055746
-68.602749,100,532.152473
46.961469,100,533.065763
204.229518,100,533.986051
-367.086928,100,534.865939
156.76887,100,535.77879
63.622634,100,536.722357
188.647072,100,537.741209
68.915071,100,538.690931
146.850125,100,539.758447
-428.298665,100,540.926505
111.780449,100,541.969646
72.556164,100,543.298384
171.378773,100,544.581629
158.103042,100,545.747029
-29.065514,100,546.864202
-288.46705,100,547.97092
156.098335,100,549.698396
-327.474336,100,550.604538
101.436911,100,551.540789
-54.69259,100,552.477897
81.740791,100,553.424583
40.567359,100,554.319861
82.262454,100,555.297519
48.976936,100,556.221369
61.129834,100,557.145228
36.045919,100,558.111982
72.599922,100,559.024059
153.786809,100,560.031047
121.96669,100,561.075699
43.306883,100,562.071977
118.421065,100,563.191513
55.043163,100,564.084182
151.751871,100,565.066595
133.190269,100,566.001368
137.972605,100,566.935326
186.783025,100,567.847359
38.198897,100,568.760981
144.382497,100,569.701667
126.98464,100,570.622457
184.30872,100,571.564163
181.038828,100,572.508245
161.530067,100,573.622785
182.413773,100,574.557949
170.975193,100,575.514143
69.153707,100,576.447927
90.20207,100,577.418288
143.54326,100,578.339553
138.648592,100,579.240608
124.093405,100,580.117719
151.772993,100,580.994642
97.785607,100,581.894199
127.539,100,582.761903
117.956936,100,583.683552
51.812391,100,584.597309
144.15445,100,585.511772
99.71549,100,586.406559
83.346219,100,587.287823
-350.940503,100,588.180228
-7.310929,100,589.072895
68.470099,100,589.996008
-412.973059,100,590.935926
74.204397,100,591.844821
-409.077477,100,592.710923
-443.156419,100,593.611917
60.267475,100,594.516135
-0.99768,100,595.393821
-406.430263,100,596.756802
-450.700799,100,597.641836
-440.202255,100,598.512728
-407.278142,100,599.442781
-286.686372,100,600.281413
107.50074,100,601.138021
-459.061269,100,601.977692
-44.499355,100,602.797715
88.142433,100,603.610306
-20.830564,100,604.476052
96.559249,100,605.339299
158.178174,100,606.19435
-303.751988,100,606.990756
121.18117,100,607.813512
15.70068,100,608.637031
-18.880793,100,609.455649
-551.38148,100,610.270202
81.22192,100,611.091612
173.145032,100,611.93622
103.230437,100,612.729128
-301.359888,100,613.591425
1.159592,100,614.401328
-48.062918,100,615.223884
-0.35192,100,616.01587
40.37776,100,616.839973
151.698388,100,617.657025
-27.913583,100,618.488852
-413.990706,100,619.315265
-17.384944,100,620.134114
-17.618562,100,620.938802
91.569465,100,621.767808
-239.399236,100,622.658943
-263.077505,100,623.691333
-40.673075,100,624.921942
-4.918931,100,625.871321
-7.499902,100,626.737029
12.471417,100,627.55583
92.381947,100,628.47202
-295.718749,100,629.394125
61.628434,100,630.257091
90.749438,100,631.089892
143.1514,100,631.944425
-359.039297,100,632.792651
-413.172432,100,633.597877
-149.988985,100,634.439054
143.272642,100,635.309806
60.022574,100,636.167098
84.084831,100,636.986324
-369.584224,100,637.80904
129.150322,100,638.656636
67.446877,100,640.113678
178.528403,100,641.082402
-357.286877,100,642.022469
-445.53577,100,642.992437
84.615185,100,644.024052
-457.335309,100,644.972908
-447.771434,100,645.881972
-142.791048,100,646.768018
113.387948,100,647.731843
-21.359197,100,648.665109
-429.939143,100,649.549333
159.607136,100,650.512443
-24.717261,100,651.465192
-459.664646,100,652.437962
-34.400294,100,653.348768
-16.244433,100,654.356414
181.925039,100,655.327132
32.665468,100,656.233825
100.443217,100,657.171488
169.814864,100,658.141703
168.365273,100,659.098936
114.110378,100,660.031241
154.693591,100,661.217532
-375.186123,100,662.111962
138.540608,100,663.09971
-458.658157,100,664.087985
-40.251167,100,665.075978
-381.137412,100,666.099429
-367.872549,100,667.275501
-411.268929,100,668.18295
-390.593332,100,669.080364
184.764102,100,670.132376
145.663312,100,671.140187
79.51653,100,672.241518
182.538564,100,673.216409
72.162445,100,674.15443
-2.910618,100,675.102552
78.873598,100,676.00818
136.964949,100,676.968715
131.931621,100,677.912127
-40.455641,100,678.813071
-411.432502,100,679.683164
119.225243,100,680.606349
-398.123344,100,681.528891
-411.459348,100,682.457606
-466.718922,100,683.350813
51.740046,100,684.244174
-21.432121,100,685.15799
116.482317,100,686.101555
9.03846,100,687.046957
29.887907,100,688.501816
-475.650481,100,689.410901
182.772834,100,690.344147
142.080172,100,691.281929
107.294453,100,692.242738
187.680415,100,693.183213
175.103427,100,694.123475
164.058227,100,695.029661
132.065345,100,695.936665
-235.355368,100,696.984509
-80.933421,100,697.922879
-154.64152,100,698.82914
75.715341,100,699.785599
-121.384875,100,700.701415
67.358453,100,701.621353
-10.164632,100,702.584701
173.780593,100,703.540256
-368.345447,100,704.477578
116.552262,100,705.421016
123.409227,100,706.39977
-384.29122,100,707.368822
176.891373,100,708.341178
143.811166,100,709.294919
-22.960565,100,710.27243
156.224899,100,711.249292
139.49805,100,712.193578
-407.83358,100,713.099052
181.038036,100,714.033671
-542.977949,100,714.906168
37.641714,100,715.758704
115.013502,100,716.676787
139.817568,100,717.625947
-52.614961,100,718.465854
92.173029,100,719.341263
108.984461,100,720.23397
165.239424,100,721.100178
154.396868,100,722.022474
-24.918907,100,723.112859
57.983306,100,724.071864
-47.031723,100,725.008828
-449.40518,100,725.933737
160.331558,100,727.005778
-4.212559,100,728.019575
62.834204,100,728.903215
13.497096,100,729.751875
-23.843403,100,730.606514
101.774992,100,731.470246
88.640194,100,732.336986
36.838623,100,733.350953
21.967838,100,734.196071
110.704773,100,735.575226
123.5245,100,736.446838
68.754877,100,737.308824
-28.075261,100,738.22222
-43.28773,100,739.106372
200.681524,100,739.985827
96.105788,100,740.852434
5.282509,100,741.696526
0.667622,100,742.57408
155.560641,100,743.455905
138.971335,100,744.323909
157.725671,100,745.1516
148.223527,100,745.992283
123.446786,100,746.840701
21.011656,100,747.676133
187.62582,100,748.568332
141.646247,100,749.441011
175.283846,100,750.296452
3.905993,100,751.178412
120.692107,100,752.05801
-239.869617,100,752.994305
-256.765749,100,753.917665
118.30696,100,754.861142
63.753047,100,755.761356
128.683779,100,756.659222
153.052805,100,757.537813
98.790733,100,758.432108
141.283566,100,759.3266
119.589669,100,760.202377
125.294134,100,761.079602
